,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_4,all_4_harmonics
92,18.24950352,0.16618484941629413,-1.3463117309558013,0.012010822910367118,-0.015190603907553188,14.849397982091293
91,18.14431691,0.38012064363573084,-1.277726342795157,0.08907146907052133,0.06752566703070034,15.208979810631527
90,17.25472818,0.5923220345427823,-1.1858476664899749,0.16248551882147513,0.1453403367573909,15.586473927594714
89,17.6403,0.8018207958612807,-1.072350674536191,0.22924739234063995,0.2126049386052241,15.976231554386164
88,17.13631332,1.0076610327939952,-0.9393044470244091,0.2866238506819541,0.2644368217480667,16.372494477171976
87,17.6403,1.2089035435513478,-0.7891344517642674,0.3322658948994765,0.29707357653663624,16.769549027406992
86,18.14431691,1.4046301047137633,-0.624578327366711,0.36430493434022937,0.30814614296978665,17.16187075240771
85,21.67237713,1.5939476608745293,-0.44863597537024646,0.38142928696508094,0.2968507777091637,17.544255013189797
84,20.66437357,1.7759923994467859,-0.2645148712448681,0.3829378797655439,0.26400739677309204,17.911929448687893
83,21.16835906,1.9499336920422348,-0.07557159126848284,0.36876895077511507,0.21200005888867576,18.2606450922693
82,22.68041096,2.1149778844379625,0.11474937874371033,0.33950257761144115,0.1446039097389413,18.586743881513545
81,22.68041096,2.2703719178386264,0.302978437323885,0.29633692903049563,0.06671114899926285,18.88720132491344
80,22.176395199999998,2.4154067649110167,0.4856841191012241,0.2410392117569309,-0.01602408813699647,19.159644136489607
79,22.68041096,2.549420664913155,0.6595356513204484,0.1758733208331326,-0.09759615735088956,19.40234367778717
78,21.67237713,2.6718021431567793,0.8213636747074173,0.10350715549018807,-0.17208384718504957,19.61418701407482
77,20.16035549,2.781992801026097,0.9682180217244035,0.02690339503990091,-0.23408019215816328,19.794628258510834
76,23.20134662,2.879489863822594,1.0974214989022153,-0.050801793564334535,-0.279084957426278,19.94362360988091
75,22.66178883,2.963848474810672,1.2066186927830735,-0.1264271507710888,-0.30383130503481265,20.06155405754309
74,22.70763024,3.0346837249968943,1.2938189097290298,-0.19687656557071523,-0.30652292947871235,20.149140109875642
73,23.20134662,3.091672409381443,1.357432466791898,-0.2592658306438623,-0.28696444920581415,20.20735308624991
72,24.82004779,3.134554501668407,1.396299672052576,-0.3110407221480081,-0.24657558911211042,20.237327492293407
71,24.82004779,3.1631343407061205,1.4097119661105197,-0.35008156994168144,-0.18828812453984153,20.240278777595393
70,25.20001065,3.177281523244132,1.397424839308452,-0.3747900371291043,-0.11633306748088433,20.217430366143915
69,24.82004779,3.1769314989333206,1.359662289207888,-0.38415455616050215,-0.03593354286487358,20.16995327270114
68,23.74090205,3.1620858648543346,1.2971127370545226,-0.3777917425264451,0.04707435135320473,20.098920900102847
67,24.28049004,3.132812358230479,1.2109164776773975,-0.35596209056471056,0.12666517902795651,20.0052807860636
66,24.88338347,3.089244547358303,1.102644891613492,-0.31955930879148703,0.19706154447393825,19.889844170900737
65,24.01302728,3.0315812221660976,0.9742717984261835,-0.27007373136971546,0.25315346617844925,19.753293329943
64,24.28049004,2.9600854871810465,0.828137473454146,-0.2095313036533518,0.29086930377900727,19.59620569770227
63,23.89787387,2.8750835610436147,0.666905983974834,-0.140410639746537,0.3074713131938848,19.419092945992343
62,23.89787387,2.7769632880467134,0.4935166225555416,-0.06554154775094928,0.30175437593938964,19.222452403571737
61,23.35475121,2.6661723684911465,0.3111303229748603,0.012010822910367118,0.27413347712866865,19.006827555096805
60,22.81162854,2.5432163159318266,0.1230720355664081,0.08907146907052133,0.22661358223675443,18.772873861289188
59,21.09548214,2.4086561506353634,-0.06722988750248787,0.16248551882147513,0.1626440992386863,18.521425822674786
58,20.09595244,2.263105839773266,-0.2563061919947998,0.22924739234063995,0.08686849052668082,18.253561080839543
57,17.92339784,2.1072294960305595,-0.4407099670233269,0.28662385068195406,0.004787209954838007,17.970657420409623
56,17.22494861,1.9417383474119205,-0.6170794831450627,0.3322658948994765,-0.0776415680227538,17.674438799886765
55,17.72725981,1.7673874920714223,-0.7821994775753721,0.36430493434022937,-0.15443444456282315,17.367006989556714
54,16.37032053,1.5849724529728488,-0.933059769276369,0.38142928696508094,-0.220017123649648,17.050856011381992
53,15.34207749,1.3953255481008655,-1.0669101353509713,0.382937879765544,-0.2696290430643704,16.72886733323587
52,16.2249608,1.1993120927849625,-1.1813104483315033,0.36876895077511507,-0.2996689374659072,16.404284635949004
51,16.82587413,0.9978264514640739,-1.2741751603468519,0.3395025776114411,-0.30795624960442275,16.080667909449097
50,15.62401725,0.7917879569067703,-1.3438113232100832,0.29633692903049563,-0.2938894141640159,15.761827603447614
49,16.2249608,0.5821367155066988,-1.388949451310292,0.24103921175693094,-0.2584895246143182,15.451740516673773
48,15.32357628,0.36982931779272993,-1.40876666467003,0.17587332083313265,-0.20432621335047652,15.154450014676268
47,14.422190599999999,0.15583447372577724,-1.4029016902642775,0.10350715549018809,-0.13533112538671063,14.873953979672123
46,14.06002785,-0.05887140730256923,-1.371461448122948,0.02690339503990091,-0.05651252530782406,14.614084580334817
45,13.03897854,-0.2733086716021482,-1.315019102150552,-0.05080179356433452,0.026408246207464327,14.3783844734034
44,13.97949902,-0.4864988911193222,-1.2346036111970826,-0.1264271507710888,0.10741207713856102,14.169984387632942
43,11.4377728,-0.6974693277797734,-1.1316809708668618,-0.19687656557071523,0.18061900371328155,13.991487176503085
42,11.9783049,-0.9052573718692289,-1.0081274880321136,-0.2592658306438623,0.24071502940597425,13.844863350175231
41,10.50029861,-1.108914934200804,-0.8661955752639332,-0.31104072214800815,0.2833378611020594,13.731362809107686
40,10.65449733,-1.3075127720285071,-0.7084726887571908,-0.3500815699416814,0.3053935623375432,13.651447009993053
39,11.35764045,-1.5001447289687588,-0.5378341583218309,-0.3747900371291043,0.30528113816263047,13.60474511630074
38,11.35255008,-1.6859318695841325,-0.3573907693622585,-0.38415455616050204,0.2830087493034003,13.59003684561354
37,9.648383162,-1.8640264897641663,-0.17043205243915546,-0.3777917425264451,0.24019311978521005,13.605263755990665
36,10.93485231,-2.033615984604786,0.019633685740037057,-0.35596209056471056,0.17994218101767878,13.647569651290974
35,11.57807236,-2.1939265561381034,0.20934149665110957,-0.31955930879148703,0.10662947105599475,13.713369672441951
34,11.57807236,-2.3442267439950677,0.39523295687832916,-0.27007373136971546,0.025576665105643742,13.798446522233979
33,11.83029418,-2.4838307628913605,0.5739192160852383,-0.20953130365335176,-0.057332718027611224,13.898071190260957
32,12.84930175,-2.612101631708356,0.7421427766498736,-0.14041063974653695,-0.1360803929911627,14.007144545915414
31,12.48765637,-2.7284540798918644,0.8968368787053601,-0.0655415477509493,-0.20495016746907804,14.120355291782982
30,13.72154733,-2.832357217907441,1.0351814079809407,0.012010822910367118,-0.2589428732211155,14.232349053704302
29,12.86451127,-2.9233369595675573,1.1546543072287494,0.08907146907052133,-0.2941392492674548,14.337902857452145
28,12.86451127,-3.000978185178145,1.2530775539924632,0.16248551882147513,-0.30798443599607717,14.432098928356226
27,12.83537236,-3.0649266356345475,1.3286568665309908,0.22924739234063995,-0.2994734291319049,14.510491663957515
26,11.62156738,-3.1148905288245547,1.3800144140477362,0.2866238506819541,-0.26922403170290476,14.569261776625567
25,12.86451127,-3.1506418909632683,1.4062139349093299,0.3322658948994765,-0.21943200851388245,14.60535197956597
24,13.38882811,-3.172017596785186,1.4067778049420834,0.36430493434022937,-0.15371169840696344,14.616579183217558
23,13.15413198,-3.178920113847379,1.3816957446466158,0.38142928696508105,-0.0768336540595157,14.601718958484751
22,12.781726800000001,-3.171317947547651,1.3314250065958397,0.3829378797655439,0.005621646291278309,14.560558979534168
21,13.15413198,-3.1492457848271975,1.2568820395999862,0.36876895077511507,0.08766887857723145,14.493919246268337
20,12.23205106,-3.112804335902036,1.159425781603142,0.33950257761144115,0.16335233986548145,14.403638064032979
19,12.32531976,-3.0621598747453955,1.040832885886198,0.29633692903049563,0.22717826516475303,14.292523980891731
18,10.86645534,-2.9975434804177152,0.9032653322090676,0.24103921175693097,0.27451361275131464,14.164275104268716
17,11.47422636,-2.9192499827058853,0.7492310133495816,0.17587332083313262,0.3019223707013661,14.023368392197263
16,12.58220526,-2.8276366168825566,0.58153801555686,0.10350715549018809,0.3074149725717602,13.874922594884923
15,12.01027854,-2.723121393723528,0.40324342639854477,0.0269033950399009,0.29059271746598725,13.724539468435351
14,11.34733876,-2.606181192220446,0.21759760324833669,-0.05080179356433452,0.2526767112188137,13.57812865818399
13,11.39936815,-2.4773495836913493,0.027984918414009016,-0.12642715077108882,0.19641922789625166,13.441722224672006
12,10.95600567,-2.337214397217121,-0.1621379388621675,-0.19687656557071526,0.12590392576543075,13.32128513907043
11,11.42579327,-2.186415037512215,-0.3493049787597842,-0.2592658306438623,0.04624941979983991,13.222528193804573
10,10.88172533,-2.025639567467602,-0.5301040967886428,-0.3110407221480081,-0.03676227198994894,13.15072965431618
9,11.96989264,-1.8556215686776134,-0.7012392773533288,-0.3500815699416814,-0.11710543779770172,13.110571624747807
8,12.45357939,-1.6771367942753739,-0.8595906809866215,-0.3747900371291042,-0.1889480706817461,13.105996528329333
7,11.28247643,-1.4909996293491878,-1.0022715198456293,-0.38415455616050204,-0.24707520643852668,13.140088335365114
6,9.793559189,-1.2980593750901679,-1.1266806846153667,-0.37779174252644515,-0.2872674711384148,13.214982238488455
5,10.33762713,-1.099196373625693,-1.230550163417435,-0.35596209056471056,-0.30660736004563527,13.331805413112596
4,9.793559189,-0.8953179912201996,-1.3119863882646017,-0.319559308791487,-0.303691015529933,13.490650352444145
3,10.07952313,-0.6873544781710301,-1.3695047553045125,-0.27007373136971546,-0.27873013128409296,13.690581075875173
2,9.249461013,-0.47625472428968624,-1.4020566895393844,-0.20953130365335176,-0.23353658575139608,13.92967132323801
1,8.059765592,-0.2629819293352595,-1.4090487606247073,-0.14041063974653695,-0.17139092020272217,14.20507271101393
0,3.808598042,-0.04850920815484865,-1.3903535012609014,-0.06554154775094928,-0.09680420847031156,14.513109783553732
