,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_5,harmonic_6,harmonic_8,harmonic_11,harmonic_164,harmonic_167,harmonic_169,harmonic_170,harmonic_171,harmonic_172,harmonic_173,all_15_harmonics
86,3.9708,-0.13178706151256872,0.19957899262724327,-0.1004092544702286,-0.02959134943567293,0.18614533813096057,0.06260526278154775,-0.03999995700579108,0.002564684295155356,0.057372772401391166,0.06260526278154785,-0.029591349435673056,-0.10040925447022873,0.19957899262724313,-0.13178706151256905,-0.0,3.7176110580344783
87,4.0236,-0.14378287980910037,0.23079946897965048,-0.12722748721708474,0.0034519246892682487,0.1444598195945937,0.06909485096577794,-0.026103000164230096,-0.011049220401070753,0.043684986674132315,0.06909485096577808,0.003451924689268082,-0.12722748721708466,0.2307994689796508,-0.14378287980910062,0.0,3.6531317151253226
88,3.944,-0.1555890594058426,0.2608027189298097,-0.15253681704424848,0.03642247362301984,0.09802356599424143,0.07231633083588548,-0.010017876134663331,-0.022922919937075598,0.025371106731803508,0.07231633083588568,0.03642247362301959,-0.15253681704424843,0.26080271892980955,-0.15558905940584303,-0.0,3.5492485486191256
89,3.6126,-0.16719002884845274,0.28943050663708336,-0.17603707829957174,0.0686256734410538,0.04836368942819087,0.07211733003705503,0.006907028292308347,-0.03118635719991835,0.0043705113062485895,0.07211733003705514,0.06862567344105353,-0.1760370782995717,0.28943050663708314,-0.1671900288484529,0.0,3.417737253428818
90,3.4883,-0.17857048733919806,0.316531850389125,-0.1974495606697621,0.09938306673931245,-0.002886685283537943,0.06850726108202927,0.023252929057602588,-0.0345380760104309,-0.01709290667254537,0.06850726108202934,0.09938306673931233,-0.1974495606697621,0.3165318503891249,-0.1785704873391984,-0.0,3.2716670250417392
91,3.3738,-0.18971542491754617,0.34196381887288896,-0.2165203146516661,0.12804665638301904,-0.05404212787480818,0.06165687614990063,0.03764957892956083,-0.03245019492920428,-0.03674624291166888,0.06165687614990072,0.128046656383019,-0.21652031465166605,0.34196381887288885,-0.18971542491754625,0.0,3.1239005867419523
92,3.277,-0.20061014225716253,0.3655922849881862,-0.23302316336327908,0.1540125575181673,-0.10342033003654064,0.05189019070113696,0.04889013284559161,-0.025251546335319876,-0.05250827473018503,0.05189019070113705,0.15401255751816711,-0.2330231633632791,0.3655922849881858,-0.20061014225716253,-0.0,2.9857401125370133
93,2.9399,-0.21124027005320659,0.3872926332281981,-0.24676238497476025,0.176733720224944,-0.14939743015057294,0.03966915791271715,0.05603231554617223,-0.014075886726972188,-0.06270985559138295,0.03966915791271721,0.17673372022494388,-0.24676238497476022,0.38729263322819796,-0.21124027005320686,0.0,2.86588036311049
94,2.5692,-0.221591787974353,0.40695041689626466,-0.25757503394613734,0.19573145477207043,-0.19046141593373114,0.025571818815264213,0.05847741080183383,-0.0006833349010890825,-0.06627067214737058,0.025571818815264203,0.19573145477207035,-0.25757503394613734,0.40695041689626477,-0.22159178797435325,0.0,2.7697837884074263
95,2.3718,-0.23165104315454413,0.4244619616928037,-0.2653328735420999,0.21060551665786173,-0.22526184878187944,0.010264961605979787,0.05602045070941103,0.012816839261743627,-0.06281364581521368,0.01026496160597977,0.21060551665786173,-0.26533287354209983,0.4244619616928032,-0.2316510431545441,0.0,2.699531976645125
96,2.2741,-0.2414047682000834,0.43973491248907537,-0.2699438967044805,0.2210425389662396,-0.25265427456903605,-0.005527416679039575,0.048867397779828056,0.024298415821178747,-0.05270486413972102,-0.005527416679039568,0.2210425389662396,-0.26994389670448055,0.43973491248907526,-0.24140476820008352,0.0,2.6541418685851186
97,2.4578,-0.25084009868832086,0.45268872040413344,-0.2713534172450608,0.22682263438471822,-0.2717378603989687,-0.02105835440587124,0.037617879474147034,0.03195309536323516,-0.0370148133448953,-0.0210583544058713,0.2268226343847179,-0.2713534172450607,0.45268872040413327,-0.2508400986883209,0.0,2.6302724715296515
98,2.6845,-0.25994459013484866,0.4632550676161317,-0.2695447184172828,0.22782402779296773,-0.28188501957938233,-0.03559325578334227,0.023214922520425677,0.03457529845738251,-0.017405017417398864,-0.035593255783342374,0.2278240277929677,-0.2695447184172828,0.4632550676161318,-0.25994459013484894,0.0,2.6231967307093127
99,2.5968,-0.26870623440683183,0.4713782276675592,-0.264539251174881,0.22402562182252725,-0.28276205056576764,-0.048444636413227576,0.006865900692487097,0.03175203928290703,0.004047911735441841,-0.04844463641322762,0.2240256218225271,-0.26453925117488103,0.4713782276675591,-0.26870623440683206,-0.0,2.627880447245313
100,2.783,-0.277113475560823,0.4770153593641615,-0.2563963797661143,0.2155074413364171,-0.27434011113839285,-0.05900464052483752,-0.010058677144986112,0.023927969136979726,0.025072180552361552,-0.0590046405248376,0.21550744133641708,-0.2563963797661143,0.4770153593641613,-0.2771134755608233,0.0,2.639999864538701
101,2.7435,-0.2851552250841749,0.48013673271754465,-0.24521267768081645,0.20244894746435604,-0.2568961669134179,-0.06677379186557242,-0.026140054310317302,0.01233534574889314,0.04344138917027818,-0.06677379186557256,0.20244894746435602,-0.24521267768081662,0.4801367327175446,-0.2851552250841749,-0.0,2.6567429206927553
102,2.7339,-0.2928208765199454,0.48072588573984665,-0.23112078230025335,0.1851252567135051,-0.2310038829952045,-0.07138461836283305,-0.04003015810574255,-0.0012000420647503545,0.057210299735357704,-0.07138461836283318,0.18512525671350516,-0.23112078230025349,0.48072588573984665,-0.29282087651994554,0.0,2.677274136701453
103,2.8134,-0.30010031945601057,0.47877971126354646,-0.21428782183350026,0.1639013448105603,-0.1975147583087968,-0.07261903313749524,-0.050564606308072274,-0.014546428363557655,0.06492083059616063,-0.07261903313749536,0.16390134481056018,-0.21428782183350026,0.47877971126354657,-0.3001003194560105,0.0,2.7027947281069764
104,2.4374,-0.30698395285992836,0.47430847332853404,-0.1949134331966896,0.13922435738871936,-0.15753012303276268,-0.07041864976666691,-0.05686031521983659,-0.02560181414086218,0.0657564622816762,-0.07041864976666702,0.13922435738871933,-0.19491343319668958,0.474308473328534,-0.30698395285992847,-0.0,2.736190606440879
105,2.5994,-0.31346269774197316,0.46733575305000474,-0.17322739434284748,0.11161418951806193,-0.11236492003051943,-0.06488754389546415,-0.05838952697491725,-0.03262502321594095,0.059628704186765136,-0.06488754389546429,0.1116141895180621,-0.1732273943428476,0.4673357530500042,-0.3134626977419732,0.0,2.781323020869211
106,2.7863,-0.31952800912963275,0.45789832425268223,-0.14948689912260205,0.08165253254991288,-0.06350446137138127,-0.0562873305766921,-0.055024050523820756,-0.03450993006770468,0.047186465431754615,-0.05628733057669216,0.08165253254991306,-0.1494868991226022,0.45789832425268195,-0.31952800912963286,-0.0,2.842071087716953
107,2.7819,-0.32517188733777835,0.44604595952725834,-0.12397350699559773,0.049970619036402014,-0.012555582055183007,-0.04502479017469686,-0.047046007656991254,-0.030959669893849504,0.02974733755344503,-0.04502479017469696,0.04997061903640221,-0.12397350699559784,0.44604595952725856,-0.3251718873377783,0.0,2.9212747875459515
108,2.7111,-0.3303868885196419,0.4318411677319061,-0.09698980376867386,0.017235923915405744,0.03880620269095214,-0.031632628114143725,-0.03512418324650735,-0.02253339355302534,0.009158065961088884,-0.031632628114143774,0.017235923915405883,-0.09698980376867389,0.4318411677319063,-0.3303868885196421,0.0,3.019745629198831
109,2.8269,-0.3351661344846848,0.41535886432327,-0.06885581296405645,-0.015861897859533777,0.08889179874779335,-0.016744278515845028,-0.020257962222532438,-0.010558203685734431,-0.01240101423576222,-0.01674427851584508,-0.01586189785953364,-0.06885581296405657,0.4153588643232697,-0.3351661344846848,-0.0,3.1355073213374056
110,3.0814,-0.3395033217704086,0.3966859762555898,-0.039905200378314395,-0.048625540978128,0.1360540809973974,-0.0010639434791709038,-0.003693552946160748,0.0030798583000999228,-0.03264686843474375,-0.0010639434791709125,-0.04862554097812772,-0.039905200378314416,0.3966859762555897,-0.3395033217704087,0.0,3.2634008504507674
111,3.2913,-0.3433927299561439,0.37592098353171377,-0.010481316845555727,-0.08036474061007028,0.1787420610153733,0.01466671488089762,0.013180480178546474,0.016232855719201182,-0.04943552828151661,0.014666714880897595,-0.08036474061006996,-0.010481316845555866,0.37592098353171344,-0.3433927299561438,0.0,3.395140861358602
112,3.4236,-0.3468292292078494,0.3531733998238247,0.01906687386277019,-0.11041081491284681,0.21555189319225512,0.029703654213091384,0.028949617541563433,0.02682924748991258,-0.060989130759313184,0.02970365421309138,-0.11041081491284657,0.019066873862770027,0.35317339982382445,-0.3468292292078495,-0.0,3.519849366726916
113,3.7855,-0.349808287043976,0.3285631949030797,0.04838893370684462,-0.138130752828899,0.24527304188627835,0.04333564429166115,0.04229196094177099,0.03320014703293024,-0.06608418794573918,0.04333564429166133,-0.13813075282889875,0.04838893370684448,0.3285631949030797,-0.3498082870439761,0.0,3.625026636391854
114,4.0019,-0.35232597431346335,0.30222016192423234,0.07713710653209832,-0.16294055037025512,0.2669280913451676,0.0549179074017542,0.05208904591700933,0.03434216480061358,-0.06418115029826194,0.054917907401754305,-0.1629405503702549,0.07713710653209818,0.3022201619242323,-0.3523259743134632,0.0,3.697856502260239
115,4.0142,-0.35437897037799265,0.27428323290215634,0.10497044241598963,-0.18431751442162797,0.279804889199735,0.06390261559617375,0.0575196005925498,0.03007543785781885,-0.055481543149090554,0.06390261559617384,-0.1843175144216278,0.10497044241598953,0.274283232902156,-0.35437897037799254,0.0,3.7266927624778035
116,3.9923,-0.3559645674916564,0.24489974599041675,0.13155884129367684,-0.20181127484530184,0.2834799664518108,0.0698648023377649,0.05812839141366963,0.021071957528240474,-0.040906625845432074,0.06986480233776504,-0.20181127484530162,0.13155884129367693,0.24489974599041694,-0.3559645674916564,0.0,3.702541887249991
117,3.9923,-0.35708067437227,0.2142246684262325,0.15658696790566523,-0.21505327288465226,0.2778324637620071,0.07252246293604515,0.05386438454936283,0.008749733622594532,-0.021999833460908867,0.07252246293604528,-0.21505327288465206,0.15658696790566518,0.21422466842623228,-0.3570806743722701,0.0,3.6203493918983787
118,3.6646,-0.3577258189596137,0.18241977923997538,0.17975799163661116,-0.22376452596449803,0.2630481060545811,0.07174989305015628,0.045085023965886255,-0.004950536067994276,-0.000763332175128801,0.07174989305015639,-0.2237645259644979,0.17975799163661113,0.18241977923997568,-0.35772581895961386,0.0,3.4799145647295293
119,3.3396,-0.3578991503569681,0.1496528160395762,0.2007971068912406,-0.22776150529937544,0.23961309472973016,0.06758363436203281,0.03252626754699154,-0.0178711174096612,0.02055400343906438,0.06758363436203288,-0.22776150529937536,0.2007971068912406,0.1496528160395764,-0.3578991503569681,0.0,3.2862989452690208
120,3.0137,-0.3576004399533823,0.11609659036964243,0.21945479225614026,-0.2269600024802155,0.20829811834527145,0.060220746196170405,0.017240893078568686,-0.02797707386320486,0.03969473872337153,0.06022074619617048,-0.22696000248021542,0.21945479225614029,0.11609659036964243,-0.3576004399533824,0.0,3.0496531840591428
121,2.9928,-0.3568300817251955,0.08192807631085866,0.23550976979414723,-0.221376903578126,0.17013300759568473,0.05000948483642342,0.000510245795178832,-0.03367676032326343,0.05463193372628408,0.05000948483642345,-0.22137690357812578,0.23550976979414726,0.08192807631085858,-0.3568300817251955,-0.0,2.7844573411510085
122,2.7569,-0.3555890917164104,0.047327477126351096,0.24877162937445907,-0.21112983338844135,0.12637286809004383,0.0374328313976074,-0.016263174468320776,-0.03407250044441112,0.06378378937555323,0.03743283139760748,-0.21112983338844135,0.24877162937445915,0.047327477126351276,-0.35558909171641034,0.0,2.5082424140200357
123,2.5329,-0.3538791066986095,0.012477274877483707,0.25908308691421744,-0.19643467731010902,0.07845680469320174,0.02308564736495219,-0.031673282295682864,-0.029101966842820837,0.06618115471796807,0.023085647364952208,-0.19643467731010908,0.25908308691421744,0.012477274877483513,-0.3538791066986095,0.0,2.2399266398954083
124,2.043,-0.3517023820121775,-0.02243873197863072,0.2663218497490905,-0.17760103306948727,0.027960594829955873,0.007646538318555107,-0.04442827628096509,-0.019547997393796635,0.06157015676909386,0.007646538318555083,-0.17760103306948724,0.2663218497490903,-0.022438731978630666,-0.3517023820121774,-0.0,1.9979504011738058
125,1.739,-0.3490617885916779,-0.057236397934230354,0.2704020670097778,-0.15502568811169493,-0.023455132852440677,-0.008154243343150343,-0.053458928398798476,-0.006915301600117338,0.050439084814586185,-0.008154243343150364,-0.1550256881116948,0.2704020670097779,-0.05723639793423024,-0.349061788591678,0.0,1.798421783725086
126,1.6677,-0.3459608091793095,-0.09173220160633697,0.27127534780314544,-0.12918426007790765,-0.0740995102563637,-0.023569338516027095,-0.05800821545161136,0.006806524746867297,0.0339666822053448,-0.023569338516027112,-0.12918426007790776,0.2712753478031454,-0.09173220160633705,-0.34596080917930944,0.0,1.6534871669974485
127,1.26,-0.342403533731433,-0.12574421362058075,0.26893133512248324,-0.100621176487131,-0.12230703606662573,-0.03786963063070272,-0.05769477895205921,0.019456352431708814,0.013897321372734833,-0.03786963063070284,-0.10062117648713106,0.26893133512248324,-0.12574421362058064,-0.34240353373143306,0.0,1.5701171048274394
128,1.1932,-0.33839465402422936,-0.15909305609883884,0.2633978286803767,-0.06993820473062978,-0.16649234776610938,-0.050378732041772255,-0.05254489371374694,0.029041887463155294,-0.007643719387053494,-0.050378732041772366,-0.06993820473062981,0.26339782868037687,-0.1590930560988387,-0.3383946540242293,-0.0,1.5494499916524713
129,0.9264,-0.3339394574656034,-0.19160284869039657,0.2547404552074114,-0.03778177402923685,-0.20520235819055718,-0.06050497639852645,-0.042990265281231475,0.034053448893617985,-0.028375315787802946,-0.06050497639852655,-0.037781774029236936,0.2547404552074115,-0.1916028486903964,-0.3339394574656035,0.0,1.5867704235689186
130,1.2988,-0.32904382012149425,-0.22310213615729751,0.24306189012692514,-0.004829356454693956,-0.23716404204915248,-0.06776940379424895,-0.029831840836755486,0.033701737139461854,-0.04610206099800671,-0.06776940379424908,-0.004829356454694095,0.2430618901269252,-0.2231021361572973,-0.32904382012149447,0.0,1.6721238652748314
131,1.7159,-0.323714198965791,-0.253424792621843,0.22850063983665628,0.028224806060166585,-0.2613263008936408,-0.07182841502816784,-0.01417266724980151,0.028042145304207025,-0.058946751893381825,-0.07182841502816793,0.028224806060166308,0.22850063983665647,-0.253424792621843,-0.323714198965791,0.0,1.7914935856818506
132,1.9297,-0.3179576233640733,-0.28241089770727423,0.21122939903928248,0.06068432801887658,-0.2768945297560817,-0.0724900234590895,0.0026745753425320984,0.01796603500061507,-0.065549178599339,-0.07249002345908967,0.060684328018876396,0.21122939903928256,-0.2824108977072742,-0.31795762336407346,-0.0,1.928399252899705
133,2.286,-0.31178168580241356,-0.3099075799509122,0.19145300260371378,0.09186535181941195,-0.28335674868974325,-0.06972293575641755,0.019297613131986444,0.00506035069252983,-0.06521016617466352,-0.06972293575641766,0.09186535181941172,0.19145300260371376,-0.30990757995091206,-0.3117816858024134,0.0,2.06572736988658
134,2.0724,-0.3051945318734629,-0.3357698230416322,0.16940599624782396,0.12111095527443987,-0.280500439845957,-0.0636580320393012,0.03430296699252183,-0.008642317300197676,-0.05796561490309195,-0.06365803203930133,0.12111095527443963,0.16940599624782401,-0.33576982304163205,-0.3051945318734629,0.0,2.187577975578427
135,2.3074,-0.2982048495330343,-0.35986123062960357,0.1453498548540347,0.1478049916559231,-0.2684195363793942,-0.05458217539500705,0.046432765309555285,-0.020983857121328907,-0.04458269857314322,-0.054582175395007204,0.14780499165592292,0.1453498548540349,-0.3598612306296034,-0.29820484953303433,0.0,2.280912851943239
136,2.3076,-0.2908218576413472,-0.38205474567473535,0.11956988140819932,0.17138507068185466,-0.24751133334320002,-0.04292464357929281,0.05467018907732236,-0.03002052880530684,-0.026478623335675574,-0.0429246435792929,0.17138507068185418,0.11956988140819927,-0.3820547456747353,-0.2908218576413471,-0.0,2.3368176201697994
137,2.1222,-0.28305529380405275,-0.4022333205399976,0.09237182334000327,0.19135440696153294,-0.21846342216291925,-0.029236824664012784,0.058324709992987306,-0.03432909504444233,-0.005570550304871831,-0.029236824664012864,0.19135440696153277,0.0923718233400033,-0.4022333205399975,-0.2830552938040527,0.0,2.351240009046276
138,2.266,-0.2749154015290697,-0.42029053429559216,0.06407824639468576,0.20729228627619703,-0.18223107836476413,-0.014166137004861686,0.05708997619257941,-0.033230975004039355,0.01592742540193259,-0.014166137004861676,0.20729228627619684,0.06407824639468579,-0.42029053429559227,-0.27491540152906957,0.0,2.3251328061971854
139,2.2069,-0.2664129167161763,-0.436131153978327,0.03502470904153028,0.2188629291912837,-0.14000584619000037,0.001574592914710779,0.05106949317243919,-0.026899117914132874,0.035738739943827716,0.0015745929147108068,0.21886292919128358,0.0350247090415302,-0.43613115397832686,-0.2664129167161762,0.0,2.2640041014234447
140,2.2554,-0.2575590534971734,-0.4496716368461352,0.0055557827901880075,0.22582256526162575,-0.09317635322822732,0.01724084637006062,0.0407679471110799,-0.016330764302260124,0.051765441265137165,0.017240846370060632,0.2258225652616256,0.005555782790188174,-0.44967163684613487,-0.2575590534971734,0.0,2.176950006399042
141,2.147,-0.24836548944529646,-0.46084057097888265,-0.02397903438658741,0.2280245687901451,-0.04328264372750314,0.03209162728907898,0.02704889794166538,-0.0031903848571080617,0.06231035521259365,0.03209162728907906,0.22802456879014496,-0.023979034386587342,-0.46084057097888276,-0.24836548944529646,-0.0,2.0753069606596792
142,2.2039,-0.23884435017338304,-0.46957905190173954,-0.05322946305747646,0.22542254793981503,0.008034467614613974,0.045424510528440834,0.011062388688149924,0.010452466616830126,0.06625681061093451,0.04542451052844099,0.2254225479398149,-0.05322946305747657,-0.4695790519017394,-0.23884435017338296,-0.0,1.971104320308355
143,2.1984,-0.22900819334111017,-0.47584099324482826,-0.08184859660513479,0.21807132211744618,0.059087355817561346,0.05660886578854022,-0.005851460556787216,0.02244909911029748,0.0631868910115527,0.056608865788540345,0.21807132211744604,-0.08184859660513463,-0.4758409932448281,-0.2290081933411099,0.0,1.8755178962225916
144,2.266,-0.21886999209239488,-0.47959336980074324,-0.10949701549755896,0.2061257670377583,0.1081970851967714,0.06511568571350718,-0.02227479246993429,0.030910094093061072,0.05342569064889021,0.06511568571350727,0.2061257670377583,-0.10949701549755889,-0.479593369800743,-0.2188699920923949,0.0,1.7975192599827678
145,2.0387,-0.2084431179448034,-0.4808163916980639,-0.13584681276351035,0.1898375517999463,0.15374862318471577,0.0705426073409076,-0.03683086890686446,0.034502880886362025,0.03800688804657089,0.07054260734090778,0.18983755179994627,-0.13584681276351043,-0.480816391698064,-0.20844311794480325,0.0,1.742885100505276
146,1.8063,-0.197741323153533,-0.4795036087722799,-0.16058548293033115,0.16954983672004795,0.19424395262101574,0.07263294341485063,-0.048299480365030095,0.032661610870086684,0.018563282913427747,0.07263294341485077,0.16954983672004786,-0.160585482930331,-0.4795036087722801,-0.19774132315353274,0.0,1.7136799880585647
147,1.7191,-0.18677872257323358,-0.47566194458367783,-0.18341962830181127,0.14569004362524648,0.22835133585003448,0.07128782340291485,-0.05571923393454124,0.025676276230776326,-0.002846111893387529,0.07128782340291501,0.1456900436252465,-0.1834196283018111,-0.4756619445836775,-0.18677872257323366,-0.0,1.7082614635459046
148,1.7978,-0.1755697750415856,-0.46931165990278545,-0.20407843862009445,0.11876085092563585,0.25494911051678876,0.06657086996052328,-0.05846814512312713,0.014647037427174527,-0.023954112954482822,0.06657086996052339,0.1187608509256357,-0.20407843862009448,-0.4693116599027852,-0.17556977504158572,-0.0,1.7217869691953256
149,1.7775,-0.16412926430919078,-0.4604862458559449,-0.22231690284323916,0.08932960317938349,0.2731625767837189,0.05870518965129003,-0.05631577768867912,0.0013109526029925316,-0.04252545344171833,0.058705189651290124,0.08932960317938364,-0.22231690284323927,-0.4604862458559453,-0.1641292643091907,0.0,1.7471368688352107
150,1.8596,-0.15247227954092835,-0.4492322472945648,-0.23791871494713904,0.05801635827070426,0.28239276288778464,0.04806282025886377,-0.049442560691725125,-0.012231601673487823,-0.056593490411261486,0.04806282025886386,0.058016358270704435,-0.23791871494713912,-0.44923224729456457,-0.1524722795409283,0.0,1.7761151272900686
151,1.6565,-0.1406141954144913,-0.43560901731958634,-0.2506988392893317,0.025480824022839715,0.2823361230479184,0.035147133820483206,-0.03842466345434127,-0.02384773077449499,-0.0646684657242888,0.035147133820483234,0.025480824022839785,-0.2506988392893316,-0.4356090173195866,-0.14061419541449108,0.0,1.8007558455542556
152,1.3164,-0.12857065184235575,-0.4196884042558035,-0.2605057051097887,-0.007591540534356726,0.2729945199334357,0.0205690276988589,-0.02418569633027928,-0.03170794383374028,-0.06589526645925846,0.020569027698858933,-0.007591540534356608,-0.26050570510978877,-0.4196884042558037,-0.12857065184235578,0.0,1.8145538941079868
153,1.5522,-0.11635753334392289,-0.4015543727269087,-0.2672230041421664,-0.04050396642356845,0.2546751634079124,0.005018029827756003,-0.007919286123199091,-0.03457429076699767,-0.06014397851489295,0.005018029827756003,-0.04050396642356836,-0.2672230041421664,-0.4015543727269085,-0.11635753334392283,0.0,1.8134523409984635
154,1.5044,-0.10399094809504429,-0.3813025608297036,-0.27077107001605905,-0.07256305425727454,0.22798050756300986,-0.010770315179513785,0.009010983484646858,-0.0319953341385766,-0.04802364407969295,-0.01077031517951385,-0.07256305425727441,-0.27077107001605916,-0.3813025608297037,-0.10399094809504399,0.0,1.796455993925251
155,1.6649,-0.09148720668256125,-0.3590397757429211,-0.2711078230907112,-0.10309338278444925,0.1937884382904541,-0.026049236458504228,0.025185878680788733,-0.024377248635003426,-0.030817766097899695,-0.026049236458504287,-0.1030933827844491,-0.27110782309071124,-0.35903977574292095,-0.09148720668256109,-0.0,1.7657940132999275
156,1.582,-0.0788628005918795,-0.33488343043078905,-0.26822926951456805,-0.13145173867366544,0.15322340294771308,-0.040096058311030254,0.03924948732045584,-0.012919850281582561,-0.010348389593597063,-0.040096058311030316,-0.1314517386736652,-0.2682292695145679,-0.3348834304307892,-0.0788628005918793,-0.0,1.7266178383093473
157,1.8241,-0.06613438045595227,-0.30896092441214446,-0.26216954859188357,-0.15704066773935538,0.10761943155306673,-0.052246381948447156,0.050022882583870304,0.0005723694721895697,0.011216846813132314,-0.05224638194844728,-0.15704066773935513,-0.2621695485918834,-0.3089609244121441,-0.06613438045595206,0.0,1.6862850050897207
158,1.8514,-0.05331873409435961,-0.2814089718608881,-0.25300052789461686,-0.1793210621138343,0.058476265602590616,-0.06192551080301239,0.056602950274560464,0.013974443471519065,0.03159425659785467,-0.06192551080301249,-0.17932106211383397,-0.25300052789461686,-0.28140897186088787,-0.05331873409435953,0.0,1.6533361474162849
159,1.871,-0.0404327643714498,-0.2523728805813536,-0.24083095092154677,-0.1978235181783901,0.007410037265709657,-0.06867563302563841,0.05843809524541528,0.02517560213405238,0.04862594010899399,-0.06867563302563852,-0.19782351817838972,-0.24083095092154666,-0.25237288058135393,-0.040432764371449395,0.0,1.6363139476248862
160,1.8638,-0.02749346690274362,-0.22200578566124302,-0.22580514741326416,-0.2121582259644111,-0.04389987906664602,-0.07217747546863387,0.05537448062001474,0.0324117106704147,0.06050829893523513,-0.07217747546863396,-0.21215822596441095,-0.22580514741326427,-0.2220057856612425,-0.02749346690274357,0.0,1.6425935176811128
161,1.6513,-0.01451790763900998,-0.19046784184380355,-0.20810132161855485,-0.22202318167453017,-0.09376609503047033,-0.07226540494453637,0.0476689236591265,0.034543112800993966,0.06598303095467309,-0.07226540494453647,-0.22202318167453,-0.20810132161855482,-0.19046784184380353,-0.014517907639009647,0.0,1.6773909137922105
162,1.8049,-0.0015232003575706143,-0.15792537887865382,-0.18792943881312785,-0.22721055030228643,-0.14054870008626272,-0.0689352624885716,0.03596736723525722,0.031234121766769433,0.06447038032777636,-0.06893526248857174,-0.2272105503022862,-0.18792943881312782,-0.1579253788786537,-0.0015232003575705033,0.0,1.7430906641210093
163,1.7995,0.011473515909470267,-0.12455002430588408,-0.16552873513633193,-0.2276110443025613,-0.18270919195119492,-0.06234456007298391,0.021250731612522715,0.023005889564340392,0.056130531704862166,-0.06234456007298403,-0.22761104430256124,-0.16552873513633173,-0.12455002430588416,0.011473515909470572,0.0,1.8389878621584759
164,1.9127,0.024455099480310376,-0.0905177982998484,-0.14116488027889465,-0.22321622606290317,-0.21886107209868955,-0.05280503046887319,0.0047526856789779385,0.011154327725780074,0.04184664720651943,-0.052805030468873276,-0.22321622606290303,-0.14116488027889473,-0.09051779829984832,0.024455099480310515,0.0,1.9614817214194764
165,2.0518,0.037404428632023104,-0.056008185346385436,-0.11512682667187912,-0.21411868566724854,-0.2478154424314919,-0.040767882638647446,-0.01214376928005103,-0.002453993229045248,0.0231313425041096,-0.04076788263864754,-0.21411868566724854,-0.11512682667187912,-0.0560081853463853,0.03740442863202326,0.0,2.104693480285793
166,2.0957,0.05030442418281214,-0.021203187649417365,-0.08772338254509528,-0.20051009020691246,-0.2686201036267615,-0.02680246006235528,-0.028022234072810348,-0.01567582070059105,0.0019665058711240205,-0.026802460062355274,-0.2005100902069124,-0.08772338254509539,-0.021203187649417615,0.05030442418281242,0.0,2.2614209127341915
167,2.3737,0.06313807201815488,0.013713634740790737,-0.05927954949809554,-0.18267714573598445,-0.2805908693570332,-0.011569311434926365,-0.04155164577791852,-0.026428773167052458,-0.019406577167020607,-0.011569311434926354,-0.18267714573598454,-0.05927954949809565,0.013713634740790653,0.06313807201815497,0.0,2.4242927455677594
168,2.8379,0.07588844553112582,0.048558132015386446,-0.030132668019721087,-0.1609955569447074,-0.28333406658119975,0.004211052540110467,-0.05159785833630648,-0.03301930640625636,-0.03872456848598146,0.004211052540110494,-0.1609955569447074,-0.030132668019721115,0.048558132015386585,0.07588844553112599,0.0,2.5869557801466203
169,2.7984,0.08853872794730784,0.08314653580504346,-0.0006284166698853483,-0.13592211180850924,-0.2767594819563621,0.019792238492108274,-0.05731871595953272,-0.034409439498719885,-0.0539417573120768,0.019792238492108327,-0.13592211180850916,-0.0006284166698854454,0.08314653580504333,0.08853872794730797,0.0,2.7451198008130064
170,2.4535,0.10107223450483943,0.11729642836638268,0.028883287627176808,-0.10798505797340033,-0.2610833286122056,0.034437273945667375,-0.058234649522989464,-0.030380232402241938,-0.06344669416214332,0.03443727394566744,-0.10798505797340044,0.028883287627176533,0.1172964283663824,0.10107223450483974,0.0,2.897301727037437
171,2.4644,0.11347243446034927,0.15082770464524842,0.05805243955615953,-0.07777297362816651,-0.23682113572195979,0.047453465285309866,-0.05426887797632463,-0.02156626807619694,-0.06623283796282099,0.047453465285309984,-0.07777297362816671,0.05805243955615946,0.15082770464524825,0.11347243446034945,0.0,3.0451490136710873
172,2.7631,0.12572297289175002,0.1835635221429638,0.08653309643224488,-0.04592236733195322,-0.20477079470495754,0.05822516138015239,-0.04575384475971531,-0.009355708367795633,-0.06200514538916144,0.05822516138015254,-0.04592236733195338,0.08653309643224483,0.18356352214296373,0.12572297289175002,0.0,3.1932781174411176
